sku,image_url
NTS1-M-50A_5,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-50A（1）.jpg
NTS1-M-30B,https://cdn.globalso.com/aolga-hk/199.jpg
NTS1-M-40B,https://cdn.globalso.com/aolga-hk/1013.jpg
NTS1-M-22C,https://cdn.globalso.com/aolga-hk/Drawer-Minibar-M-22C.jpg
NTS1-M-22C_2,https://cdn.globalso.com/aolga-hk/Drawer-Minibar-M-22C（1）.jpg
NTS1-M-22C_3,https://cdn.globalso.com/aolga-hk/Drawer-Minibar-M-22C（2）.jpg
NTS1-M-25C/M-30C,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-30A（4）1.jpg
NTS1-M-25C/M-30C_2,https://cdn.globalso.com/aolga-hk/Hotel-Absorption-Minibar-M-30C.jpg
NTS1-M-25C/M-30C_3,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-30A（1）1.jpg
NTS1-M-25C/M-30C_4,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-30A3.jpg
NTS1-M-25C/M-30C_5,https://cdn.globalso.com/aolga-hk/Hotel-Absorption-Minibar-M-30C（1）.jpg
NTS1-M-45C,https://cdn.globalso.com/aolga-hk/Drawer-Minibar-M-45C（1）.jpg
NTS1-M-45C_2,https://cdn.globalso.com/aolga-hk/Drawer-Minibar-M-45C（2）.jpg
NTS1-M-45C_3,https://cdn.globalso.com/aolga-hk/Drawer-Minibar-M-45C（3）.jpg
NTS1-M-45C_4,https://cdn.globalso.com/aolga-hk/Drawer-Minibar-M-45C（4）.jpg
NTS1-M-45C_5,https://cdn.globalso.com/aolga-hk/Drawer-Minibar-M-45C.jpg
NTS1-M-25T,https://cdn.globalso.com/aolga-hk/2510.jpg
NTS1-M-25T_2,https://cdn.globalso.com/aolga-hk/262.jpg
NTS1-M-40T,https://cdn.globalso.com/aolga-hk/194.jpg
NTS1-M-40T_2,https://cdn.globalso.com/aolga-hk/263.jpg
NTS1-M-30T,https://cdn.globalso.com/aolga-hk/30T.jpg
NTS1-M-25B,https://cdn.globalso.com/aolga-hk/197.jpg
NTS1-M-22BA,https://cdn.globalso.com/aolga-hk/1100.jpg
NTS1-M-22BA_2,https://cdn.globalso.com/aolga-hk/353.jpg
NTS1-M-22BA_3,https://cdn.globalso.com/aolga-hk/268.jpg
NTS1-M-22BC,https://cdn.globalso.com/aolga-hk/1101.jpg
NTS1-M-22BC_2,https://cdn.globalso.com/aolga-hk/269.jpg
NTS1-M-22BC_3,https://cdn.globalso.com/aolga-hk/354.jpg
NTS1-M-22BC_4,https://cdn.globalso.com/aolga-hk/427.jpg
NTS1-CB-20SA,https://cdn.globalso.com/aolga-hk/113.png
