sku,image_url
NTS1-CW280,"https://cdn.globalso.com/aolga-hk/420.jpg,https://cdn.globalso.com/aolga-hk/138.jpg,https://cdn.globalso.com/aolga-hk/216.jpg,https://cdn.globalso.com/aolga-hk/37.jpg"
NTS1-H7,"https://cdn.globalso.com/aolga-hk/7-1.jpg,https://cdn.globalso.com/aolga-hk/7-3.jpg,https://cdn.globalso.com/aolga-hk/75-2.jpg"
NTS1-K5,"https://cdn.globalso.com/aolga-hk/5-1.jpg,https://cdn.globalso.com/aolga-hk/5-2.jpg"
NTS1-995,https://cdn.globalso.com/aolga-hk/995.jpg
NTS1-266,https://cdn.globalso.com/aolga-hk/2261.jpg
NTS1-235,https://cdn.globalso.com/aolga-hk/1158.jpg
NTS1-266,https://cdn.globalso.com/aolga-hk/1155.jpg
NTS1-505,https://cdn.globalso.com/aolga-hk/1151.jpg
NTS1-505,https://cdn.globalso.com/aolga-hk/1152.jpg
NTS1-251,"https://cdn.globalso.com/aolga-hk/1148.jpg,https://cdn.globalso.com/aolga-hk/299.jpg"
NTS1-289,https://cdn.globalso.com/aolga-hk/1149.jpg
NTS1-214-2,https://cdn.globalso.com/aolga-hk/1136.jpg
NTS1-261-1,https://cdn.globalso.com/aolga-hk/261-1.jpg
NTS1-262-1,https://cdn.globalso.com/aolga-hk/1143.jpg
NTS1-260,"https://cdn.globalso.com/aolga-hk/1142.jpg,https://cdn.globalso.com/aolga-hk/298.jpg"
NTS1-YDXL-07,https://cdn.globalso.com/aolga-hk/1168.jpg
NTS1-YDXL-06,https://cdn.globalso.com/aolga-hk/1166.jpg
NTS1-YDXL-03,https://cdn.globalso.com/aolga-hk/1164.jpg
NTS1-YDXL-02,https://cdn.globalso.com/aolga-hk/1162.jpg
NTS1-YDXL-01,https://cdn.globalso.com/aolga-hk/1161.jpg
NTS1-YDXL-07,https://cdn.globalso.com/aolga-hk/未标题-130.jpg
NTS1-808,https://cdn.globalso.com/aolga-hk/1177.jpg
NTS1-908,https://cdn.globalso.com/aolga-hk/1176.jpg
